scan_id,file_path,type,status,risk,score,sha256,sha256_prev,ssdeep,ssdeep_prev,phash,origin
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0405.TIF,image,intact,ok,100.0,f955a44038765ef5ac5b741ad4c1e855611120a9329183da1ae25ce64ca076f3,f955a44038765ef5ac5b741ad4c1e855611120a9329183da1ae25ce64ca076f3,49152:MxmuEqrt3krr0AG1BdxBdmtHkBBIb0ED65a3PmormF4kRn2I2KcEI9/gymG:A+u3k1GLdmkI165uPhy52I2/xh6G,49152:MxmuEqrt3krr0AG1BdxBdmtHkBBIb0ED65a3PmormF4kRn2I2KcEI9/gymG:A+u3k1GLdmkI165uPhy52I2/xh6G,f3df263186c76032,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0522.TIF,image,intact,ok,100.0,bd54693ab6281559a458060d035d31886c4b240c0294c39f102598836ed49d3c,bd54693ab6281559a458060d035d31886c4b240c0294c39f102598836ed49d3c,49152:8zwGKQhdFJgWR/NA3kCWQQU7S/1CnfmOgXJqtmLFxg2X9yj/qNfI55NQRA:8JdjgWR/qbH+ROgXAtm5r9UQGaRA,49152:8zwGKQhdFJgWR/NA3kCWQQU7S/1CnfmOgXJqtmLFxg2X9yj/qNfI55NQRA:8JdjgWR/qbH+ROgXAtm5r9UQGaRA,9e2b1d736913f190,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0550.TIF,image,intact,ok,100.0,89030ec66c2c2710a8dbdb6e90c7738fec572e9c8d302ce88fb97b056578b636,89030ec66c2c2710a8dbdb6e90c7738fec572e9c8d302ce88fb97b056578b636,98304:b9rEcSPmWDMQPifn6to9QZrOtasCJSEAZ16/HdF57t9Z2+IRV7:Z9SuWDfP2aZBXUMbX9o++,98304:b9rEcSPmWDMQPifn6to9QZrOtasCJSEAZ16/HdF57t9Z2+IRV7:Z9SuWDfP2aZBXUMbX9o++,fb01d4e86b30c98f,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0100.TIF,image,intact,ok,100.0,96025235be61a89a715681a8b3f5f855918baec3de05fb7f3d7744c760dc497a,96025235be61a89a715681a8b3f5f855918baec3de05fb7f3d7744c760dc497a,49152:jstSKJzyyaqOpqzQVmSdlF6Mn0vyfvAveL13tlsktgtP4mHeNfu:BKNqzIUflcMn0Wv3p3tbw+0,49152:jstSKJzyyaqOpqzQVmSdlF6Mn0vyfvAveL13tlsktgtP4mHeNfu:BKNqzIUflcMn0Wv3p3tbw+0,a679cf1c52aea10b,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0414.TIF,image,intact,ok,100.0,a89b86404194593ccce9c50ff005eb1bdcc6d2821dfbaa8045af4cd7fee97f44,a89b86404194593ccce9c50ff005eb1bdcc6d2821dfbaa8045af4cd7fee97f44,49152:RNXVEKWs+FmDPUM/ozaEfwHiFSPN1/Fq+Vz0x9/XbwBQCZmoHBo48ouR46U92W/g:h5+FmdKaEiiFY/AxhCJm9NRk/oV+V4b,49152:RNXVEKWs+FmDPUM/ozaEfwHiFSPN1/Fq+Vz0x9/XbwBQCZmoHBo48ouR46U92W/g:h5+FmdKaEiiFY/AxhCJm9NRk/oV+V4b,dca07f30bb80e666,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0173.TIF,image,intact,ok,100.0,1a60f4ed07858592535c11acb4173a70639537557d786c4bb98135aa828a6e2c,1a60f4ed07858592535c11acb4173a70639537557d786c4bb98135aa828a6e2c,49152:xLKBa95gfbOpoNvW0IrEImnGidcDbvsS8CMZvodQXHZV:tKoObOpoNB2EfnGDDzxOpV,49152:xLKBa95gfbOpoNvW0IrEImnGidcDbvsS8CMZvodQXHZV:tKoObOpoNB2EfnGDDzxOpV,a263d9877a425eb4,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0033.TIF,image,intact,ok,100.0,285a87e809565b2231941206f4368a766379ceabef7faa1389df2acdaa5cfcf9,285a87e809565b2231941206f4368a766379ceabef7faa1389df2acdaa5cfcf9,49152:WpT3b4TDLvJ65yhVOCk1OWacgIIbc+TUdsz2Lan007oooI7aoxhc7vOhnJ:ynqvAEKChWaNbc+wdz00SoIhjcav,49152:WpT3b4TDLvJ65yhVOCk1OWacgIIbc+TUdsz2Lan007oooI7aoxhc7vOhnJ:ynqvAEKChWaNbc+wdz00SoIhjcav,a0946c91cfa69f27,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0340.TIF,image,intact,ok,100.0,3582737b2aa424577272b0e194a64bfd873938a84f546625056feb4af2a6bf60,3582737b2aa424577272b0e194a64bfd873938a84f546625056feb4af2a6bf60,49152:7bVVDnk0dJczZqQ7Oh9U+f6K6R/khFEjOoDr5BRd5h+C/dBwyyFCSb+:vVKTzZQ9xCK9V2r5jh+EjwyyV+,49152:7bVVDnk0dJczZqQ7Oh9U+f6K6R/khFEjOoDr5BRd5h+C/dBwyyFCSb+:vVKTzZQ9xCK9V2r5jh+EjwyyV+,807f614b781de533,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0086.TIF,image,intact,ok,100.0,3de30cde546f4a07def7e1db673cf5cb263c9e38c84d8766ecd066ac1e0cf25a,3de30cde546f4a07def7e1db673cf5cb263c9e38c84d8766ecd066ac1e0cf25a,49152:TpVDuKLTgdp434JJbVEN7brY6vZAMJsw0DT1nT6wBIZoKBxg8WnR1gJHK2vQT:XBLj34TDt+0DDdgxg8egJqBT,49152:TpVDuKLTgdp434JJbVEN7brY6vZAMJsw0DT1nT6wBIZoKBxg8WnR1gJHK2vQT:XBLj34TDt+0DDdgxg8egJqBT,878fa2b2685ec9c5,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0029.TIF,image,intact,ok,100.0,3bb8aa303e3780198ae29cdfb8ce4fd145330ddfafbdbafc7c27d2191b1bdaf0,3bb8aa303e3780198ae29cdfb8ce4fd145330ddfafbdbafc7c27d2191b1bdaf0,49152:ZNpJVxqCk5Md2CTEf4bo8NbHS4C1+J5jbcdArJVfSGdfkUysb9mFzoCiglNt:ZNpjLGMd2CaWjHS1WjbjrzLdroWgh,49152:ZNpJVxqCk5Md2CTEf4bo8NbHS4C1+J5jbcdArJVfSGdfkUysb9mFzoCiglNt:ZNpjLGMd2CaWjHS1WjbjrzLdroWgh,a98de49e9b36648c,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0247.TIF,image,intact,ok,100.0,3c5b984916adcb2baa53983125d31d2b997e837e1a93fbc50c4c2e34c33ef9fa,3c5b984916adcb2baa53983125d31d2b997e837e1a93fbc50c4c2e34c33ef9fa,98304:xeTkcehHel4f6rzPk+ccNaAvuWcEsfQlxOFG6C5DVONR:xmkce04SrzPbTuWcEsfKxOFvQBQ,98304:xeTkcehHel4f6rzPk+ccNaAvuWcEsfQlxOFG6C5DVONR:xmkce04SrzPbTuWcEsfKxOFvQBQ,e688c07239d6876f,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0638.TIF,image,intact,ok,100.0,15143266d5b160793bd6ced38f59d99cac2ac4fa982d3199a36b9ebf1db9eba3,15143266d5b160793bd6ced38f59d99cac2ac4fa982d3199a36b9ebf1db9eba3,98304:55OpH93ifbt59+C8cvn0zOaxBowZzdK1Jf:LOd93aOSavuff,98304:55OpH93ifbt59+C8cvn0zOaxBowZzdK1Jf:LOd93aOSavuff,ee3adbb5d046b060,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0588.TIF,image,intact,ok,100.0,bdd2c4f584a07a1f681e0e7d8097f79cb1489104095e946cd00fd25b0c4127c8,bdd2c4f584a07a1f681e0e7d8097f79cb1489104095e946cd00fd25b0c4127c8,49152:yjH5QyTDmBCY1aQyE6o4zV8Bm8RDfeFqKJN3eFzPUmK2IkhWIS81AmiRiVUG8tGh:YjY4QyE6udKXqMmK2IaWISY64UCKAEB+,49152:yjH5QyTDmBCY1aQyE6o4zV8Bm8RDfeFqKJN3eFzPUmK2IkhWIS81AmiRiVUG8tGh:YjY4QyE6udKXqMmK2IaWISY64UCKAEB+,a52e83f1dc3399a2,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0079.TIF,image,intact,ok,100.0,66831dfca293018786ea7cd378422348ae5af74f259d71922aab4c48670a7ddc,66831dfca293018786ea7cd378422348ae5af74f259d71922aab4c48670a7ddc,49152:v1G98oo3sQmti8scUav4ftKRiHxpmv0yYajXOLDFj4hkmH1OjFenEtg:Np3v4tPtiRpmvN0DFjVN2,49152:v1G98oo3sQmti8scUav4ftKRiHxpmv0yYajXOLDFj4hkmH1OjFenEtg:Np3v4tPtiRpmvN0DFjVN2,fee794c241092f5c,ai_or_synthetic
0dee571b-70da-463a-a20a-aa1c822766f9,/home/devadharshini/Downloads/data-images/Canon_60D/pristine/DPP0445.TIF,image,intact,ok,100.0,6e70241dc69a62bb5012865238decb90e83cfb8315c3df4e6e5fd176c385742b,6e70241dc69a62bb5012865238decb90e83cfb8315c3df4e6e5fd176c385742b,98304:AlDiwDygs7mnX4UF2RSrtUOY6Q8ocoovrzL5psSAPAgdk:ArDygssMSpDLq6Lsb6,98304:AlDiwDygs7mnX4UF2RSrtUOY6Q8ocoovrzL5psSAPAgdk:ArDygssMSpDLq6Lsb6,d12b26947d5b6313,ai_or_synthetic
